type,metric,method,score
singleR,lisi_c,scGEN,0.991172
singleR,lisi_c,STACAS,0.996943
singleR,lisi_b,scANVI,0.274837
singleR,lisi_b,scGEN,0.149911
singleR,lisi_b,STACAS,0.223044
singleR,lisi_f1,scANVI,0.430419
singleR,lisi_f1,scGEN,0.260433
singleR,lisi_f1,STACAS,0.364532
missing_and_mixing_at_edge_70,NMI_cluster/label,scANVI,0.910128127
missing_and_mixing_at_edge_70,ARI_cluster/label,scANVI,0.94244662
missing_and_mixing_at_edge_70,ASW_label,scANVI,0.592164477
missing_and_mixing_at_edge_70,ASW_label/batch,scANVI,0.880510925
missing_and_mixing_at_edge_70,isolated_label_F1,scANVI,0.089171975
missing_and_mixing_at_edge_70,isolated_label_silhouette,scANVI,0.67927491
missing_and_mixing_at_edge_70,graph_conn,scANVI,0.983146153
missing_and_mixing_at_edge_70,NMI_cluster/label,scGEN,0.91411183
missing_and_mixing_at_edge_70,ARI_cluster/label,scGEN,0.951860478
missing_and_mixing_at_edge_70,ASW_label,scGEN,0.632635087
missing_and_mixing_at_edge_70,ASW_label/batch,scGEN,0.840911784
missing_and_mixing_at_edge_70,isolated_label_F1,scGEN,0.13592233
missing_and_mixing_at_edge_70,isolated_label_silhouette,scGEN,0.61337756
missing_and_mixing_at_edge_70,graph_conn,scGEN,0.952898053
missing_and_mixing_at_edge_70,NMI_cluster/label,STACAS,0.925473221
missing_and_mixing_at_edge_70,ARI_cluster/label,STACAS,0.956249033
missing_and_mixing_at_edge_70,ASW_label,STACAS,0.681645225
missing_and_mixing_at_edge_70,ASW_label/batch,STACAS,0.858004298
missing_and_mixing_at_edge_70,isolated_label_F1,STACAS,0.126315789
missing_and_mixing_at_edge_70,isolated_label_silhouette,STACAS,0.698942353
missing_and_mixing_at_edge_70,graph_conn,STACAS,0.984138663
missing_and_mixing_at_edge_70,NMI_cluster/label,scDREAMER,0.911855543
missing_and_mixing_at_edge_70,ARI_cluster/label,scDREAMER,0.948904251
missing_and_mixing_at_edge_70,ASW_label,scDREAMER,0.696293381
missing_and_mixing_at_edge_70,ASW_label/batch,scDREAMER,0.849763745
missing_and_mixing_at_edge_70,isolated_label_F1,scDREAMER,0.100719424
missing_and_mixing_at_edge_70,isolated_label_silhouette,scDREAMER,0.679571114
missing_and_mixing_at_edge_70,graph_conn,scDREAMER,0.96485287
missing_and_mixing_at_edge_70,NMI_cluster/label,ItClust,0.795664712
missing_and_mixing_at_edge_70,ARI_cluster/label,ItClust,0.638778118
missing_and_mixing_at_edge_70,ASW_label,ItClust,0.935857004
missing_and_mixing_at_edge_70,ASW_label/batch,ItClust,0.56284955
missing_and_mixing_at_edge_70,isolated_label_F1,ItClust,0.088888889
missing_and_mixing_at_edge_70,isolated_label_silhouette,ItClust,0.274910883
missing_and_mixing_at_edge_70,graph_conn,ItClust,0.841955816
missing_and_mixing_at_edge_50,NMI_cluster/label,scANVI,0.915716374
missing_and_mixing_at_edge_50,ARI_cluster/label,scANVI,0.947190478
missing_and_mixing_at_edge_50,ASW_label,scANVI,0.600636108
missing_and_mixing_at_edge_50,ASW_label/batch,scANVI,0.881499975
missing_and_mixing_at_edge_50,isolated_label_F1,scANVI,0.090909091
missing_and_mixing_at_edge_50,isolated_label_silhouette,scANVI,0.671574191
missing_and_mixing_at_edge_50,graph_conn,scANVI,0.986548765
missing_and_mixing_at_edge_50,NMI_cluster/label,scGEN,0.919817751
missing_and_mixing_at_edge_50,ARI_cluster/label,scGEN,0.959103557
missing_and_mixing_at_edge_50,ASW_label,scGEN,0.628104686
missing_and_mixing_at_edge_50,ASW_label/batch,scGEN,0.8190859
missing_and_mixing_at_edge_50,isolated_label_F1,scGEN,0.12371134
missing_and_mixing_at_edge_50,isolated_label_silhouette,scGEN,0.621821985
missing_and_mixing_at_edge_50,graph_conn,scGEN,0.931147476
missing_and_mixing_at_edge_50,NMI_cluster/label,STACAS,0.927040052
missing_and_mixing_at_edge_50,ARI_cluster/label,STACAS,0.956531102
missing_and_mixing_at_edge_50,ASW_label,STACAS,0.681685413
missing_and_mixing_at_edge_50,ASW_label/batch,STACAS,0.855460034
missing_and_mixing_at_edge_50,isolated_label_F1,STACAS,0.127659574
missing_and_mixing_at_edge_50,isolated_label_silhouette,STACAS,0.693321238
missing_and_mixing_at_edge_50,graph_conn,STACAS,0.98603493
missing_and_mixing_at_edge_50,NMI_cluster/label,scDREAMER,0.921458718
missing_and_mixing_at_edge_50,ARI_cluster/label,scDREAMER,0.955986306
missing_and_mixing_at_edge_50,ASW_label,scDREAMER,0.696364511
missing_and_mixing_at_edge_50,ASW_label/batch,scDREAMER,0.854307404
missing_and_mixing_at_edge_50,isolated_label_F1,scDREAMER,0.172839506
missing_and_mixing_at_edge_50,isolated_label_silhouette,scDREAMER,0.691830633
missing_and_mixing_at_edge_50,graph_conn,scDREAMER,0.965803933
missing_and_mixing_at_edge_50,NMI_cluster/label,ItClust,0.841731914
missing_and_mixing_at_edge_50,ARI_cluster/label,ItClust,0.718045532
missing_and_mixing_at_edge_50,ASW_label,ItClust,0.944244729
missing_and_mixing_at_edge_50,ASW_label/batch,ItClust,0.577853464
missing_and_mixing_at_edge_50,isolated_label_F1,ItClust,0.150943396
missing_and_mixing_at_edge_50,isolated_label_silhouette,ItClust,0.300097083
missing_and_mixing_at_edge_50,graph_conn,ItClust,0.894274938
missing_and_mixing_at_edge_30,NMI_cluster/label,scANVI,0.916882592
missing_and_mixing_at_edge_30,ARI_cluster/label,scANVI,0.948564905
missing_and_mixing_at_edge_30,ASW_label,scANVI,0.590470611
missing_and_mixing_at_edge_30,ASW_label/batch,scANVI,0.883320213
missing_and_mixing_at_edge_30,isolated_label_F1,scANVI,0.12962963
missing_and_mixing_at_edge_30,isolated_label_silhouette,scANVI,0.708354232
missing_and_mixing_at_edge_30,graph_conn,scANVI,0.987801555
missing_and_mixing_at_edge_30,NMI_cluster/label,scGEN,0.937384617
missing_and_mixing_at_edge_30,ARI_cluster/label,scGEN,0.965667975
missing_and_mixing_at_edge_30,ASW_label,scGEN,0.635293097
missing_and_mixing_at_edge_30,ASW_label/batch,scGEN,0.808183746
missing_and_mixing_at_edge_30,isolated_label_F1,scGEN,0.109090909
missing_and_mixing_at_edge_30,isolated_label_silhouette,scGEN,0.544760708
missing_and_mixing_at_edge_30,graph_conn,scGEN,0.933870318
missing_and_mixing_at_edge_30,NMI_cluster/label,STACAS,0.926703252
missing_and_mixing_at_edge_30,ARI_cluster/label,STACAS,0.957062933
missing_and_mixing_at_edge_30,ASW_label,STACAS,0.682492436
missing_and_mixing_at_edge_30,ASW_label/batch,STACAS,0.85472908
missing_and_mixing_at_edge_30,isolated_label_F1,STACAS,0.126315789
missing_and_mixing_at_edge_30,isolated_label_silhouette,STACAS,0.694942989
missing_and_mixing_at_edge_30,graph_conn,STACAS,0.973343867
missing_and_mixing_at_edge_30,NMI_cluster/label,scDREAMER,0.932427607
missing_and_mixing_at_edge_30,ARI_cluster/label,scDREAMER,0.961772033
missing_and_mixing_at_edge_30,ASW_label,scDREAMER,0.696737166
missing_and_mixing_at_edge_30,ASW_label/batch,scDREAMER,0.853368288
missing_and_mixing_at_edge_30,isolated_label_F1,scDREAMER,0.202898551
missing_and_mixing_at_edge_30,isolated_label_silhouette,scDREAMER,0.696519279
missing_and_mixing_at_edge_30,graph_conn,scDREAMER,0.985316198
missing_and_mixing_at_edge_30,NMI_cluster/label,ItClust,0.880958578
missing_and_mixing_at_edge_30,ARI_cluster/label,ItClust,0.791620474
missing_and_mixing_at_edge_30,ASW_label,ItClust,0.946142
missing_and_mixing_at_edge_30,ASW_label/batch,ItClust,0.640528638
missing_and_mixing_at_edge_30,isolated_label_F1,ItClust,0.057971014
missing_and_mixing_at_edge_30,isolated_label_silhouette,ItClust,0.214180241
missing_and_mixing_at_edge_30,graph_conn,ItClust,0.923751358
missing_and_mixing_at_edge_70,lisi_c,scANVI,0.99522156
missing_and_mixing_at_edge_70,lisi_c,scGEN,0.996295191
missing_and_mixing_at_edge_70,lisi_c,STACAS,0.997102302
missing_and_mixing_at_edge_70,lisi_c,scDREAMER,0.996134778
missing_and_mixing_at_edge_70,lisi_c,ItClust,0.995321085
missing_and_mixing_at_edge_50,lisi_c,scANVI,0.995575104
missing_and_mixing_at_edge_50,lisi_c,scGEN,0.996308726
missing_and_mixing_at_edge_50,lisi_c,STACAS,0.997129818
missing_and_mixing_at_edge_50,lisi_c,scDREAMER,0.996364476
missing_and_mixing_at_edge_50,lisi_c,ItClust,0.996539831
missing_and_mixing_at_edge_30,lisi_c,scANVI,0.995414032
missing_and_mixing_at_edge_30,lisi_c,scGEN,0.997214549
missing_and_mixing_at_edge_30,lisi_c,STACAS,0.997186103
missing_and_mixing_at_edge_30,lisi_c,scDREAMER,0.996804421
missing_and_mixing_at_edge_30,lisi_c,ItClust,0.997419336
missing_and_mixing_at_edge_70,lisi_b,scANVI,0.280780564
missing_and_mixing_at_edge_70,lisi_b,scGEN,0.271285472
missing_and_mixing_at_edge_70,lisi_b,STACAS,0.234128775
missing_and_mixing_at_edge_70,lisi_b,scDREAMER,0.366811214
missing_and_mixing_at_edge_70,lisi_b,ItClust,0.332858591
missing_and_mixing_at_edge_50,lisi_b,scANVI,0.283686319
missing_and_mixing_at_edge_50,lisi_b,scGEN,0.27242981
missing_and_mixing_at_edge_50,lisi_b,STACAS,0.233791836
missing_and_mixing_at_edge_50,lisi_b,scDREAMER,0.367525766
missing_and_mixing_at_edge_50,lisi_b,ItClust,0.329191349
missing_and_mixing_at_edge_30,lisi_b,scANVI,0.282891848
missing_and_mixing_at_edge_30,lisi_b,scGEN,0.273662382
missing_and_mixing_at_edge_30,lisi_b,STACAS,0.23355562
missing_and_mixing_at_edge_30,lisi_b,scDREAMER,0.36832409
missing_and_mixing_at_edge_30,lisi_b,ItClust,0.332018796
missing_and_mixing_at_edge_70,lisi_f1,scANVI,0.437991232
missing_and_mixing_at_edge_70,lisi_f1,scGEN,0.426450828
missing_and_mixing_at_edge_70,lisi_f1,STACAS,0.379214503
missing_and_mixing_at_edge_70,lisi_f1,scDREAMER,0.536181785
missing_and_mixing_at_edge_70,lisi_f1,ItClust,0.498880054
missing_and_mixing_at_edge_50,lisi_f1,scANVI,0.441553276
missing_and_mixing_at_edge_50,lisi_f1,scGEN,0.427864669
missing_and_mixing_at_edge_50,lisi_f1,STACAS,0.378774409
missing_and_mixing_at_edge_50,lisi_f1,scDREAMER,0.536978132
missing_and_mixing_at_edge_50,lisi_f1,ItClust,0.494900167
missing_and_mixing_at_edge_30,lisi_f1,scANVI,0.440574544
missing_and_mixing_at_edge_30,lisi_f1,scGEN,0.429467405
missing_and_mixing_at_edge_30,lisi_f1,STACAS,0.378468389
missing_and_mixing_at_edge_30,lisi_f1,scDREAMER,0.537893801
missing_and_mixing_at_edge_30,lisi_f1,ItClust,0.498198388
missing_and_mixing_at_edge_70,kBET,scANVI,0.531508552
missing_and_mixing_at_edge_70,kBET,scGEN,0.463684844
missing_and_mixing_at_edge_70,kBET,STACAS,0.477319156
missing_and_mixing_at_edge_70,kBET,scDREAMER,0.5569442
missing_and_mixing_at_edge_70,kBET,ItClust,0.468361319
missing_and_mixing_at_edge_50,kBET,scANVI,0.511342137
missing_and_mixing_at_edge_50,kBET,scGEN,0.473580091
missing_and_mixing_at_edge_50,kBET,STACAS,0.478407247
missing_and_mixing_at_edge_50,kBET,scDREAMER,0.572156288
missing_and_mixing_at_edge_50,kBET,ItClust,0.504621348
missing_and_mixing_at_edge_30,kBET,scANVI,0.529634432
missing_and_mixing_at_edge_30,kBET,scGEN,0.397574133
missing_and_mixing_at_edge_30,kBET,STACAS,0.476150443
missing_and_mixing_at_edge_30,kBET,scDREAMER,0.576106267
missing_and_mixing_at_edge_30,kBET,ItClust,0.461612932
missing_and_mixing_at_edge_70,pos_rate,scANVI,0.96966182
missing_and_mixing_at_edge_70,pos_rate,scGEN,0.96746429
missing_and_mixing_at_edge_70,pos_rate,STACAS,0.97613234
missing_and_mixing_at_edge_70,pos_rate,scDREAMER,0.97222561
missing_and_mixing_at_edge_70,pos_rate,ItClust,0.96691491
missing_and_mixing_at_edge_50,pos_rate,scANVI,0.96972287
missing_and_mixing_at_edge_50,pos_rate,scGEN,0.97161519
missing_and_mixing_at_edge_50,pos_rate,STACAS,0.97594921
missing_and_mixing_at_edge_50,pos_rate,scDREAMER,0.97393481
missing_and_mixing_at_edge_50,pos_rate,ItClust,0.97167623
missing_and_mixing_at_edge_30,pos_rate,scANVI,0.97161519
missing_and_mixing_at_edge_30,pos_rate,scGEN,0.97686485
missing_and_mixing_at_edge_30,pos_rate,STACAS,0.97601026
missing_and_mixing_at_edge_30,pos_rate,scDREAMER,0.9789403
missing_and_mixing_at_edge_30,pos_rate,ItClust,0.97753632
missing_and_mixing_at_edge_70,truepos_rate,scANVI,0.14265657
missing_and_mixing_at_edge_70,truepos_rate,scGEN,0.14174094
missing_and_mixing_at_edge_70,truepos_rate,STACAS,0.06531559
missing_and_mixing_at_edge_70,truepos_rate,scDREAMER,0.41234282
missing_and_mixing_at_edge_70,truepos_rate,ItClust,0.17830546
missing_and_mixing_at_edge_50,truepos_rate,scANVI,0.14338909
missing_and_mixing_at_edge_50,truepos_rate,scGEN,0.14143572
missing_and_mixing_at_edge_50,truepos_rate,STACAS,0.06378953
missing_and_mixing_at_edge_50,truepos_rate,scDREAMER,0.4166158
missing_and_mixing_at_edge_50,truepos_rate,ItClust,0.22884874
missing_and_mixing_at_edge_30,truepos_rate,scANVI,0.1494323
missing_and_mixing_at_edge_30,truepos_rate,scGEN,0.15053107
missing_and_mixing_at_edge_30,truepos_rate,STACAS,0.06446099
missing_and_mixing_at_edge_30,truepos_rate,scDREAMER,0.42070565
missing_and_mixing_at_edge_30,truepos_rate,ItClust,0.19765596
unsupervised,NMI_cluster/label,scanorama,0.924127
unsupervised,ARI_cluster/label,scanorama,0.955929
unsupervised,ASW_label,scanorama,0.591414
unsupervised,ASW_label/batch,scanorama,0.923887
unsupervised,isolated_label_F1,scanorama,0.106061
unsupervised,isolated_label_silhouette,scanorama,0.604791
unsupervised,graph_conn,scanorama,0.981614
unsupervised,lisi_c,scanorama,0.997
unsupervised,lisi_b,scanorama,0.161
unsupervised,lisi_f1,scanorama,0.278
unsupervised,kBET,scanorama,0.407623
unsupervised,pos_rate,scanorama,0.981077
unsupervised,truepos_rate,scanorama,0.026004
randomly_wrong_30,NMI_cluster/label,scANVI,0.917511394
randomly_wrong_30,ARI_cluster/label,scANVI,0.949183055
randomly_wrong_30,ASW_label,scANVI,0.56842376
randomly_wrong_30,ASW_label/batch,scANVI,0.885048718
randomly_wrong_30,isolated_label_F1,scANVI,0.141414141
randomly_wrong_30,isolated_label_silhouette,scANVI,0.665791199
randomly_wrong_30,graph_conn,scANVI,0.988636355
randomly_wrong_30,NMI_cluster/label,scGEN,0.839608743
randomly_wrong_30,ARI_cluster/label,scGEN,0.876809148
randomly_wrong_30,ASW_label,scGEN,0.585238671
randomly_wrong_30,ASW_label/batch,scGEN,0.911918381
randomly_wrong_30,isolated_label_F1,scGEN,0.106060606
randomly_wrong_30,isolated_label_silhouette,scGEN,0.640576294
randomly_wrong_30,graph_conn,scGEN,0.982130487
randomly_wrong_30,NMI_cluster/label,STACAS,0.927877294
randomly_wrong_30,ARI_cluster/label,STACAS,0.958560023
randomly_wrong_30,ASW_label,STACAS,0.698608791
randomly_wrong_30,ASW_label/batch,STACAS,0.853063294
randomly_wrong_30,isolated_label_F1,STACAS,0.097902098
randomly_wrong_30,isolated_label_silhouette,STACAS,0.71239628
randomly_wrong_30,graph_conn,STACAS,0.984541559
randomly_wrong_30,NMI_cluster/label,scDREAMER,0.742413078
randomly_wrong_30,ARI_cluster/label,scDREAMER,0.632780515
randomly_wrong_30,ASW_label,scDREAMER,0.626809899
randomly_wrong_30,ASW_label/batch,scDREAMER,0.837904638
randomly_wrong_30,isolated_label_F1,scDREAMER,0.08045977
randomly_wrong_30,isolated_label_silhouette,scDREAMER,0.646609954
randomly_wrong_30,graph_conn,scDREAMER,0.961965669
randomly_wrong_30,NMI_cluster/label,ItClust,0.421435554
randomly_wrong_30,ARI_cluster/label,ItClust,0.466113274
randomly_wrong_30,ASW_label,ItClust,0.589319791
randomly_wrong_30,ASW_label/batch,ItClust,0.663095357
randomly_wrong_30,isolated_label_F1,ItClust,0.014705882
randomly_wrong_30,isolated_label_silhouette,ItClust,0.616742354
randomly_wrong_30,graph_conn,ItClust,0.650962039
randomly_wrong_50,NMI_cluster/label,scANVI,0.914672317
randomly_wrong_50,ARI_cluster/label,scANVI,0.948235712
randomly_wrong_50,ASW_label,scANVI,0.561505361
randomly_wrong_50,ASW_label/batch,scANVI,0.889452201
randomly_wrong_50,isolated_label_F1,scANVI,0.172839506
randomly_wrong_50,isolated_label_silhouette,scANVI,0.640799608
randomly_wrong_50,graph_conn,scANVI,0.988931617
randomly_wrong_50,NMI_cluster/label,scGEN,0.818139352
randomly_wrong_50,ARI_cluster/label,scGEN,0.834403957
randomly_wrong_50,ASW_label,scGEN,0.573445465
randomly_wrong_50,ASW_label/batch,scGEN,0.900875441
randomly_wrong_50,isolated_label_F1,scGEN,0.144329897
randomly_wrong_50,isolated_label_silhouette,scGEN,0.680782152
randomly_wrong_50,graph_conn,scGEN,0.977288093
randomly_wrong_50,NMI_cluster/label,STACAS,0.928246328
randomly_wrong_50,ARI_cluster/label,STACAS,0.959182069
randomly_wrong_50,ASW_label,STACAS,0.696519985
randomly_wrong_50,ASW_label/batch,STACAS,0.854042218
randomly_wrong_50,isolated_label_F1,STACAS,0.097222222
randomly_wrong_50,isolated_label_silhouette,STACAS,0.705636761
randomly_wrong_50,graph_conn,STACAS,0.984542014
randomly_wrong_50,NMI_cluster/label,scDREAMER,0.590143604
randomly_wrong_50,ARI_cluster/label,scDREAMER,0.58321151
randomly_wrong_50,ASW_label,scDREAMER,0.584540558
randomly_wrong_50,ASW_label/batch,scDREAMER,0.845163926
randomly_wrong_50,isolated_label_F1,scDREAMER,0.042553191
randomly_wrong_50,isolated_label_silhouette,scDREAMER,0.471493799
randomly_wrong_50,graph_conn,scDREAMER,0.895337556
randomly_wrong_50,NMI_cluster/label,ItClust,0.20754067
randomly_wrong_50,ARI_cluster/label,ItClust,0.207484797
randomly_wrong_50,ASW_label,ItClust,0.464209867
randomly_wrong_50,ASW_label/batch,ItClust,0.729976016
randomly_wrong_50,isolated_label_F1,ItClust,0.017094017
randomly_wrong_50,isolated_label_silhouette,ItClust,0.524806722
randomly_wrong_50,graph_conn,ItClust,0.469013793
randomly_wrong_70,NMI_cluster/label,scANVI,0.907414708
randomly_wrong_70,ARI_cluster/label,scANVI,0.943787226
randomly_wrong_70,ASW_label,scANVI,0.560098553
randomly_wrong_70,ASW_label/batch,scANVI,0.895809236
randomly_wrong_70,isolated_label_F1,scANVI,0.134615385
randomly_wrong_70,isolated_label_silhouette,scANVI,0.667241168
randomly_wrong_70,graph_conn,scANVI,0.986340213
randomly_wrong_70,NMI_cluster/label,scGEN,0.887418696
randomly_wrong_70,ARI_cluster/label,scGEN,0.915430858
randomly_wrong_70,ASW_label,scGEN,0.568524198
randomly_wrong_70,ASW_label/batch,scGEN,0.901867529
randomly_wrong_70,isolated_label_F1,scGEN,0.104477612
randomly_wrong_70,isolated_label_silhouette,scGEN,0.683037002
randomly_wrong_70,graph_conn,scGEN,0.975525363
randomly_wrong_70,NMI_cluster/label,STACAS,0.927766616
randomly_wrong_70,ARI_cluster/label,STACAS,0.958097204
randomly_wrong_70,ASW_label,STACAS,0.695356954
randomly_wrong_70,ASW_label/batch,STACAS,0.859152349
randomly_wrong_70,isolated_label_F1,STACAS,0.208955224
randomly_wrong_70,isolated_label_silhouette,STACAS,0.737784605
randomly_wrong_70,graph_conn,STACAS,0.984137888
randomly_wrong_70,NMI_cluster/label,scDREAMER,0.550946619
randomly_wrong_70,ARI_cluster/label,scDREAMER,0.185853201
randomly_wrong_70,ASW_label,scDREAMER,0.598809764
randomly_wrong_70,ASW_label/batch,scDREAMER,0.851724359
randomly_wrong_70,isolated_label_F1,scDREAMER,0.02962963
randomly_wrong_70,isolated_label_silhouette,scDREAMER,0.553266682
randomly_wrong_70,graph_conn,scDREAMER,0.889823602
randomly_wrong_70,NMI_cluster/label,ItClust,0.07003379
randomly_wrong_70,ARI_cluster/label,ItClust,0.056258154
randomly_wrong_70,ASW_label,ItClust,0.429474906
randomly_wrong_70,ASW_label/batch,ItClust,0.760087826
randomly_wrong_70,isolated_label_F1,ItClust,0.022222222
randomly_wrong_70,isolated_label_silhouette,ItClust,0.468393458
randomly_wrong_70,graph_conn,ItClust,0.293089884
randomly_wrong_30,lisi_c,scANVI,0.994025393
randomly_wrong_30,lisi_c,scGEN,0.9943345
randomly_wrong_30,lisi_c,STACAS,0.997035819
randomly_wrong_30,lisi_c,scDREAMER,0.995019729
randomly_wrong_30,lisi_c,ItClust,0.943846442
randomly_wrong_50,lisi_c,scANVI,0.992623365
randomly_wrong_50,lisi_c,scGEN,0.994638055
randomly_wrong_50,lisi_c,STACAS,0.996935731
randomly_wrong_50,lisi_c,scDREAMER,0.986542186
randomly_wrong_50,lisi_c,ItClust,0.88747931
randomly_wrong_70,lisi_c,scANVI,0.992004583
randomly_wrong_70,lisi_c,scGEN,0.994766344
randomly_wrong_70,lisi_c,STACAS,0.99687794
randomly_wrong_70,lisi_c,scDREAMER,0.992355155
randomly_wrong_70,lisi_c,ItClust,0.819005541
randomly_wrong_30,lisi_b,scANVI,0.316686008
randomly_wrong_30,lisi_b,scGEN,0.238024642
randomly_wrong_30,lisi_b,STACAS,0.253218681
randomly_wrong_30,lisi_b,scDREAMER,0.415121444
randomly_wrong_30,lisi_b,ItClust,0.393471362
randomly_wrong_50,lisi_b,scANVI,0.322820653
randomly_wrong_50,lisi_b,scGEN,0.217717971
randomly_wrong_50,lisi_b,STACAS,0.249797915
randomly_wrong_50,lisi_b,scDREAMER,0.442212379
randomly_wrong_50,lisi_b,ItClust,0.4045161
randomly_wrong_70,lisi_b,scANVI,0.3184482
randomly_wrong_70,lisi_b,scGEN,0.170972278
randomly_wrong_70,lisi_b,STACAS,0.247274415
randomly_wrong_70,lisi_b,scDREAMER,0.435813448
randomly_wrong_70,lisi_b,ItClust,0.403887846
randomly_wrong_30,lisi_f1,scANVI,0.480340574
randomly_wrong_30,lisi_f1,scGEN,0.3841025
randomly_wrong_30,lisi_f1,STACAS,0.403866724
randomly_wrong_30,lisi_f1,scDREAMER,0.585833581
randomly_wrong_30,lisi_f1,ItClust,0.555405071
randomly_wrong_50,lisi_f1,scANVI,0.487195683
randomly_wrong_50,lisi_f1,scGEN,0.35723925
randomly_wrong_50,lisi_f1,STACAS,0.399495864
randomly_wrong_50,lisi_f1,scDREAMER,0.610687347
randomly_wrong_50,lisi_f1,ItClust,0.555729017
randomly_wrong_70,lisi_f1,scANVI,0.482126603
randomly_wrong_70,lisi_f1,scGEN,0.291793486
randomly_wrong_70,lisi_f1,STACAS,0.396257594
randomly_wrong_70,lisi_f1,scDREAMER,0.605645189
randomly_wrong_70,lisi_f1,ItClust,0.540989734
randomly_wrong_30,kBET,scANVI,0.484228395
randomly_wrong_30,kBET,scGEN,0.460906566
randomly_wrong_30,kBET,STACAS,0.536828098
randomly_wrong_30,kBET,scDREAMER,0.628413477
randomly_wrong_30,kBET,ItClust,0.166634243
randomly_wrong_50,kBET,scANVI,0.587211208
randomly_wrong_50,kBET,scGEN,0.408115709
randomly_wrong_50,kBET,STACAS,0.542651631
randomly_wrong_50,kBET,scDREAMER,0.709729661
randomly_wrong_50,kBET,ItClust,0.090079004
randomly_wrong_70,kBET,scANVI,0.493441102
randomly_wrong_70,kBET,scGEN,0.271301796
randomly_wrong_70,kBET,STACAS,0.538495864
randomly_wrong_70,kBET,scDREAMER,0.704528247
randomly_wrong_70,kBET,ItClust,0.053300126
randomly_wrong_30,pos_rate,scANVI,0.972347699
randomly_wrong_30,pos_rate,scGEN,0.96722012
randomly_wrong_30,pos_rate,STACAS,0.975277744
randomly_wrong_30,pos_rate,scDREAMER,0.976620681
randomly_wrong_30,pos_rate,ItClust,0.716212917
randomly_wrong_50,pos_rate,scANVI,0.969722867
randomly_wrong_50,pos_rate,scGEN,0.970638506
randomly_wrong_50,pos_rate,STACAS,0.974667318
randomly_wrong_50,pos_rate,scDREAMER,0.937553412
randomly_wrong_50,pos_rate,ItClust,0.464290074
randomly_wrong_70,pos_rate,scANVI,0.964351117
randomly_wrong_70,pos_rate,scGEN,0.973751679
randomly_wrong_70,pos_rate,STACAS,0.975155659
randomly_wrong_70,pos_rate,scDREAMER,0.9616042
randomly_wrong_70,pos_rate,ItClust,0.200463924
randomly_wrong_30,truepos_rate,scANVI,0.217616897
randomly_wrong_30,truepos_rate,scGEN,0.151019412
randomly_wrong_30,truepos_rate,STACAS,0.112684654
randomly_wrong_30,truepos_rate,scDREAMER,0.638627762
randomly_wrong_30,truepos_rate,ItClust,0.266756196
randomly_wrong_50,truepos_rate,scANVI,0.236051764
randomly_wrong_50,truepos_rate,scGEN,0.094554999
randomly_wrong_50,truepos_rate,STACAS,0.119765596
randomly_wrong_50,truepos_rate,scDREAMER,0.759614211
randomly_wrong_50,truepos_rate,ItClust,0.186912465
randomly_wrong_70,truepos_rate,scANVI,0.230008546
randomly_wrong_70,truepos_rate,scGEN,0.034733244
randomly_wrong_70,truepos_rate,STACAS,0.11469906
randomly_wrong_70,truepos_rate,scDREAMER,0.801245269
randomly_wrong_70,truepos_rate,ItClust,0.083017947