file_path,embedding_key,metric,score
partially_annotated_batches_50,scDREAMER,lisi_f1,0.307999914
partially_annotated_batches_50,ItClust,lisi_f1,0.283642846
partially_annotated_batches_30,scDREAMER,lisi_f1,0.330760607
partially_annotated_batches_30,ItClust,lisi_f1,0.280705365
mixing_at_edge_30,scDREAMER,lisi_f1,0.408825903
mixing_at_edge_30,ItClust,lisi_f1,0.380471166
mixing_at_edge_50,scDREAMER,lisi_f1,0.40855339
mixing_at_edge_50,ItClust,lisi_f1,0.371942069
mixing_at_edge_70,scDREAMER,lisi_f1,0.407841589
mixing_at_edge_70,ItClust,lisi_f1,0.374432565
randomly_missing_30,scDREAMER,lisi_f1,0.403057643
randomly_missing_30,ItClust,lisi_f1,0.390604125
randomly_missing_50,scDREAMER,lisi_f1,0.401626734
randomly_missing_50,ItClust,lisi_f1,0.388263216
randomly_missing_70,scDREAMER,lisi_f1,0.396673494
randomly_missing_70,ItClust,lisi_f1,0.40022303
full_annotated_supervised,scDREAMER,pos_rate,0.997920929
full_annotated_supervised,ItClust,pos_rate,0.994554815
partially_annotated_batches_70,scDREAMER,pos_rate,0.586264933
partially_annotated_batches_70,ItClust,pos_rate,0.84086859
partially_annotated_batches_50,scDREAMER,pos_rate,0.744274305
partially_annotated_batches_50,ItClust,pos_rate,0.964259785
partially_annotated_batches_30,scDREAMER,pos_rate,0.857435153
partially_annotated_batches_30,ItClust,pos_rate,0.977691242
mixing_at_edge_30,scDREAMER,pos_rate,0.978945284
mixing_at_edge_30,ItClust,pos_rate,0.994389809
mixing_at_edge_50,scDREAMER,pos_rate,0.981981387
mixing_at_edge_50,ItClust,pos_rate,0.994224804
mixing_at_edge_70,scDREAMER,pos_rate,0.98676655
mixing_at_edge_70,ItClust,pos_rate,0.994455811
randomly_missing_30,scDREAMER,pos_rate,0.822585968
randomly_missing_30,ItClust,pos_rate,0.966272853
randomly_missing_50,scDREAMER,pos_rate,0.695564649
randomly_missing_50,ItClust,pos_rate,0.949937298
randomly_missing_70,scDREAMER,pos_rate,0.569830374
randomly_missing_70,ItClust,pos_rate,0.945713154
full_annotated_supervised,scDREAMER,truepos_rate,0.821133919
full_annotated_supervised,ItClust,truepos_rate,0.384529074
partially_annotated_batches_70,scDREAMER,truepos_rate,0.032506105
partially_annotated_batches_70,ItClust,truepos_rate,0.062405122
partially_annotated_batches_50,scDREAMER,truepos_rate,0.079301696
partially_annotated_batches_50,ItClust,truepos_rate,0.009042307
partially_annotated_batches_30,scDREAMER,truepos_rate,0.419774272
partially_annotated_batches_30,ItClust,truepos_rate,0.029602006
mixing_at_edge_30,scDREAMER,truepos_rate,0.807471454
mixing_at_edge_30,ItClust,truepos_rate,0.411226982
mixing_at_edge_50,scDREAMER,truepos_rate,0.796548083
mixing_at_edge_50,ItClust,truepos_rate,0.410269949
mixing_at_edge_70,scDREAMER,truepos_rate,0.804666359
mixing_at_edge_70,ItClust,truepos_rate,0.414725101
randomly_missing_30,scDREAMER,truepos_rate,0.661837502
randomly_missing_30,ItClust,truepos_rate,0.493465778
randomly_missing_50,scDREAMER,truepos_rate,0.54824764
randomly_missing_50,ItClust,truepos_rate,0.501353046
randomly_missing_70,scDREAMER,truepos_rate,0.427199525
randomly_missing_70,ItClust,truepos_rate,0.585241898
full_annotated_supervised,scANVI,kBET,0.281617541
full_annotated_supervised,scGEN,kBET,0.619131481
full_annotated_supervised,STACAS,kBET,0.324062568
partially_annotated_batches_70,scANVI,kBET,0.313596336
partially_annotated_batches_70,scGEN,kBET,0.194812939
partially_annotated_batches_70,STACAS,kBET,0.41711495
partially_annotated_batches_50,scANVI,kBET,0.306390967
partially_annotated_batches_50,scGEN,kBET,0.400972134
partially_annotated_batches_50,STACAS,kBET,0.32036797
partially_annotated_batches_30,scANVI,kBET,0.276025055
partially_annotated_batches_30,scGEN,kBET,0.328930931
partially_annotated_batches_30,STACAS,kBET,0.336539443
mixing_at_edge_30,scANVI,kBET,0.297914775
mixing_at_edge_30,scGEN,kBET,0.54445753
mixing_at_edge_30,STACAS,kBET,0.323654807
mixing_at_edge_50,scANVI,kBET,0.304044242
mixing_at_edge_50,scGEN,kBET,0.646758557
mixing_at_edge_50,STACAS,kBET,0.322989056
mixing_at_edge_70,scANVI,kBET,0.295398925
mixing_at_edge_70,scGEN,kBET,0.593243706
mixing_at_edge_70,STACAS,kBET,0.288060793
randomly_missing_30,scANVI,kBET,0.291389201
randomly_missing_30,scGEN,kBET,0.474898368
randomly_missing_30,STACAS,kBET,0.312800889
randomly_missing_50,scANVI,kBET,0.3038856
randomly_missing_50,scGEN,kBET,0.49495262
randomly_missing_50,STACAS,kBET,0.333701906
randomly_missing_70,scANVI,kBET,0.291585108
randomly_missing_70,scGEN,kBET,0.301812052
randomly_missing_70,STACAS,kBET,0.32988959
unsupervised,scVI,kBET,0.418109
unsupervised,Harmony,kBET,0.183816
unsupervised,scCRAFT,kBET,0.49409
unsupervised,Seurat,kBET,0.195819
full_annotated_supervised,scDREAMER,kBET,0.933765139
full_annotated_supervised,ItClust,kBET,0.459407584
partially_annotated_batches_70,scDREAMER,kBET,0.459486553
partially_annotated_batches_70,ItClust,kBET,0.50016136
partially_annotated_batches_50,scDREAMER,kBET,0.613888999
partially_annotated_batches_50,ItClust,kBET,0.38363335
partially_annotated_batches_30,scDREAMER,kBET,0.595099017
partially_annotated_batches_30,ItClust,kBET,0.33663261
mixing_at_edge_30,scDREAMER,kBET,0.852584199
mixing_at_edge_30,ItClust,kBET,0.514197391
randomly_missing_30,scDREAMER,kBET,0.888949393
randomly_missing_30,ItClust,kBET,0.635250828
randomly_missing_50,scDREAMER,kBET,0.806573403
randomly_missing_50,ItClust,kBET,0.62502393
randomly_missing_70,scDREAMER,kBET,0.781527653
randomly_missing_70,ItClust,kBET,0.731264078
full_annotated_supervised,scDREAMER,NMI_cluster/label,0.997910736
full_annotated_supervised,scDREAMER,ARI_cluster/label,0.999148392
full_annotated_supervised,scDREAMER,ASW_label,0.567615213
full_annotated_supervised,scDREAMER,ASW_label/batch,0.888122469
full_annotated_supervised,scDREAMER,isolated_label_F1,1
full_annotated_supervised,scDREAMER,isolated_label_silhouette,0.665803794
full_annotated_supervised,scDREAMER,graph_conn,1
full_annotated_supervised,ItClust,NMI_cluster/label,0.982547067
full_annotated_supervised,ItClust,ARI_cluster/label,0.989491438
full_annotated_supervised,ItClust,ASW_label,0.96380069
full_annotated_supervised,ItClust,ASW_label/batch,0.752885333
full_annotated_supervised,ItClust,isolated_label_F1,0.900321543
full_annotated_supervised,ItClust,isolated_label_silhouette,0.885882435
full_annotated_supervised,ItClust,graph_conn,0.994099121
partially_annotated_batches_70,scDREAMER,NMI_cluster/label,0.471455071
partially_annotated_batches_70,scDREAMER,ARI_cluster/label,0.290026639
partially_annotated_batches_70,scDREAMER,ASW_label,0.500459052
partially_annotated_batches_70,scDREAMER,ASW_label/batch,0.91434395
partially_annotated_batches_70,scDREAMER,isolated_label_F1,0.507614213
partially_annotated_batches_70,scDREAMER,isolated_label_silhouette,0.518610236
partially_annotated_batches_70,scDREAMER,graph_conn,0.839530338
partially_annotated_batches_70,ItClust,NMI_cluster/label,0.601617996
partially_annotated_batches_70,ItClust,ARI_cluster/label,0.405997672
partially_annotated_batches_70,ItClust,ASW_label,0.379416708
partially_annotated_batches_70,ItClust,ASW_label/batch,0.576950489
partially_annotated_batches_70,ItClust,isolated_label_F1,0.432989691
partially_annotated_batches_70,ItClust,isolated_label_silhouette,0.258706559
partially_annotated_batches_70,ItClust,graph_conn,0.735994558
partially_annotated_batches_50,scDREAMER,NMI_cluster/label,0.636777271
partially_annotated_batches_50,scDREAMER,ARI_cluster/label,0.465601763
partially_annotated_batches_50,scDREAMER,ASW_label,0.502370458
partially_annotated_batches_50,scDREAMER,ASW_label/batch,0.91791588
partially_annotated_batches_50,scDREAMER,isolated_label_F1,0.669683258
partially_annotated_batches_50,scDREAMER,isolated_label_silhouette,0.557403053
partially_annotated_batches_50,scDREAMER,graph_conn,0.899265732
partially_annotated_batches_50,ItClust,NMI_cluster/label,0.765160984
partially_annotated_batches_50,ItClust,ARI_cluster/label,0.588925421
partially_annotated_batches_50,ItClust,ASW_label,0.634417046
partially_annotated_batches_50,ItClust,ASW_label/batch,0.664819515
partially_annotated_batches_50,ItClust,isolated_label_F1,0.439490446
partially_annotated_batches_50,ItClust,isolated_label_silhouette,0.462395293
partially_annotated_batches_50,ItClust,graph_conn,0.785193206
partially_annotated_batches_30,scDREAMER,NMI_cluster/label,0.766207705
partially_annotated_batches_30,scDREAMER,ARI_cluster/label,0.68098855
partially_annotated_batches_30,scDREAMER,ASW_label,0.52325603
partially_annotated_batches_30,scDREAMER,ASW_label/batch,0.906463041
partially_annotated_batches_30,scDREAMER,isolated_label_F1,0.764705882
partially_annotated_batches_30,scDREAMER,isolated_label_silhouette,0.581136155
partially_annotated_batches_30,scDREAMER,graph_conn,0.90416362
partially_annotated_batches_30,ItClust,NMI_cluster/label,0.825450254
partially_annotated_batches_30,ItClust,ARI_cluster/label,0.714459787
partially_annotated_batches_30,ItClust,ASW_label,0.737581444
partially_annotated_batches_30,ItClust,ASW_label/batch,0.738503129
partially_annotated_batches_30,ItClust,isolated_label_F1,0.659090909
partially_annotated_batches_30,ItClust,isolated_label_silhouette,0.515152408
partially_annotated_batches_30,ItClust,graph_conn,0.822591604
randomly_missing_30,scDREAMER,NMI_cluster/label,0.698243421
randomly_missing_30,scDREAMER,ARI_cluster/label,0.597255066
randomly_missing_30,scDREAMER,ASW_label,0.537497725
randomly_missing_30,scDREAMER,ASW_label/batch,0.881489072
randomly_missing_30,scDREAMER,isolated_label_F1,0.22832981
randomly_missing_30,scDREAMER,isolated_label_silhouette,0.57905124
randomly_missing_30,scDREAMER,graph_conn,0.938555912
randomly_missing_30,ItClust,NMI_cluster/label,0.779168195
randomly_missing_30,ItClust,ARI_cluster/label,0.671242379
randomly_missing_30,ItClust,ASW_label,0.719041562
randomly_missing_30,ItClust,ASW_label/batch,0.44617012
randomly_missing_30,ItClust,isolated_label_F1,0.540942928
randomly_missing_30,ItClust,isolated_label_silhouette,0.634913062
randomly_missing_30,ItClust,graph_conn,0.798795112
randomly_missing_50,scDREAMER,NMI_cluster/label,0.557932819
randomly_missing_50,scDREAMER,ARI_cluster/label,0.351241068
randomly_missing_50,scDREAMER,ASW_label,0.522155319
randomly_missing_50,scDREAMER,ASW_label/batch,0.884201545
randomly_missing_50,scDREAMER,isolated_label_F1,0.710526316
randomly_missing_50,scDREAMER,isolated_label_silhouette,0.548136379
randomly_missing_50,scDREAMER,graph_conn,0.884860598
randomly_missing_50,ItClust,NMI_cluster/label,0.737747134
randomly_missing_50,ItClust,ARI_cluster/label,0.557308504
randomly_missing_50,ItClust,ASW_label,0.579167164
randomly_missing_50,ItClust,ASW_label/batch,0.501544422
randomly_missing_50,ItClust,isolated_label_F1,0.36407767
randomly_missing_50,ItClust,isolated_label_silhouette,0.418854447
randomly_missing_50,ItClust,graph_conn,0.618440291
randomly_missing_70,scDREAMER,NMI_cluster/label,0.433392332
randomly_missing_70,scDREAMER,ARI_cluster/label,0.230406566
randomly_missing_70,scDREAMER,ASW_label,0.515142207
randomly_missing_70,scDREAMER,ASW_label/batch,0.885912497
randomly_missing_70,scDREAMER,isolated_label_F1,0.507614213
randomly_missing_70,scDREAMER,isolated_label_silhouette,0.49553531
randomly_missing_70,scDREAMER,graph_conn,0.826710679
randomly_missing_70,ItClust,NMI_cluster/label,0.717932888
randomly_missing_70,ItClust,ARI_cluster/label,0.526247422
randomly_missing_70,ItClust,ASW_label,0.502298052
randomly_missing_70,ItClust,ASW_label/batch,0.452716568
randomly_missing_70,ItClust,isolated_label_F1,0.394849785
randomly_missing_70,ItClust,isolated_label_silhouette,0.397601526
randomly_missing_70,ItClust,graph_conn,0.776083035
mixing_at_edge_30,scDREAMER,NMI_cluster/label,0.949108497
mixing_at_edge_30,scDREAMER,ARI_cluster/label,0.966594032
mixing_at_edge_30,scDREAMER,ASW_label,0.565840246
mixing_at_edge_30,scDREAMER,ASW_label/batch,0.88609552
mixing_at_edge_30,scDREAMER,isolated_label_F1,0.422680412
mixing_at_edge_30,scDREAMER,isolated_label_silhouette,0.500469366
mixing_at_edge_30,scDREAMER,graph_conn,0.923319828
mixing_at_edge_30,ItClust,NMI_cluster/label,0.982237699
mixing_at_edge_30,ItClust,ARI_cluster/label,0.989805434
mixing_at_edge_30,ItClust,ASW_label,0.970934111
mixing_at_edge_30,ItClust,ASW_label/batch,0.724303693
mixing_at_edge_30,ItClust,isolated_label_F1,0.893890675
mixing_at_edge_30,ItClust,isolated_label_silhouette,0.891901493
mixing_at_edge_30,ItClust,graph_conn,0.996989613
mixing_at_edge_50,scDREAMER,NMI_cluster/label,0.954932004
mixing_at_edge_50,scDREAMER,ARI_cluster/label,0.971786452
mixing_at_edge_50,scDREAMER,ASW_label,0.568804752
mixing_at_edge_50,scDREAMER,ASW_label/batch,0.88619579
mixing_at_edge_50,scDREAMER,isolated_label_F1,0.472361809
mixing_at_edge_50,scDREAMER,isolated_label_silhouette,0.50179788
mixing_at_edge_50,scDREAMER,graph_conn,0.932092215
mixing_at_edge_50,ItClust,NMI_cluster/label,0.981941271
mixing_at_edge_50,ItClust,ARI_cluster/label,0.989540084
mixing_at_edge_50,ItClust,ASW_label,0.968788837
mixing_at_edge_50,ItClust,ASW_label/batch,0.7320576
mixing_at_edge_50,ItClust,isolated_label_F1,0.886792453
mixing_at_edge_50,ItClust,isolated_label_silhouette,0.900844096
mixing_at_edge_50,ItClust,graph_conn,0.996930799
mixing_at_edge_70,scDREAMER,NMI_cluster/label,0.965258773
mixing_at_edge_70,scDREAMER,ARI_cluster/label,0.9782198
mixing_at_edge_70,scDREAMER,ASW_label,0.571732553
mixing_at_edge_70,scDREAMER,ASW_label/batch,0.886809841
mixing_at_edge_70,scDREAMER,isolated_label_F1,0.627802691
mixing_at_edge_70,scDREAMER,isolated_label_silhouette,0.543550267
mixing_at_edge_70,scDREAMER,graph_conn,0.953466258
mixing_at_edge_70,ItClust,NMI_cluster/label,0.982577552
mixing_at_edge_70,ItClust,ARI_cluster/label,0.989745057
mixing_at_edge_70,ItClust,ASW_label,0.970036194
mixing_at_edge_70,ItClust,ASW_label/batch,0.728917373
mixing_at_edge_70,ItClust,isolated_label_F1,0.895238095
mixing_at_edge_70,ItClust,isolated_label_silhouette,0.896276136
mixing_at_edge_70,ItClust,graph_conn,0.994396867
unsupervised,scanorama,NMI_cluster/label,0.787783
unsupervised,scanorama,ARI_cluster/label,0.548408
unsupervised,scanorama,ASW_label,0.554462
unsupervised,scanorama,ASW_label/batch,0.954916
unsupervised,scanorama,isolated_label_F1,0.319249
unsupervised,scanorama,isolated_label_silhouette,0.530129
unsupervised,scanorama,graph_conn,0.932836
unsupervised,scanorama,lisi_c,0.995
unsupervised,scanorama,lisi_b,0.127
unsupervised,scanorama,lisi_f1,0.226
unsupervised,scanorama,kBET,0.173162
unsupervised,scanorama,pos_rate,0.979539
unsupervised,scanorama,truepos_rate,0.004488
randomly_wrong_30,scANVI,NMI_cluster/label,0.954213725
randomly_wrong_30,scANVI,ARI_cluster/label,0.971486336
randomly_wrong_30,scANVI,ASW_label,0.634267747
randomly_wrong_30,scANVI,ASW_label/batch,0.898517771
randomly_wrong_30,scANVI,isolated_label_F1,0.812080537
randomly_wrong_30,scANVI,isolated_label_silhouette,0.615537561
randomly_wrong_30,scANVI,graph_conn,0.989034523
randomly_wrong_30,scGEN,NMI_cluster/label,0.865656723
randomly_wrong_30,scGEN,ARI_cluster/label,0.836098427
randomly_wrong_30,scGEN,ASW_label,0.555862572
randomly_wrong_30,scGEN,ASW_label/batch,0.941629243
randomly_wrong_30,scGEN,isolated_label_F1,0.461864407
randomly_wrong_30,scGEN,isolated_label_silhouette,0.560120831
randomly_wrong_30,scGEN,graph_conn,0.985565776
randomly_wrong_30,STACAS,NMI_cluster/label,0.961904562
randomly_wrong_30,STACAS,ARI_cluster/label,0.975866428
randomly_wrong_30,STACAS,ASW_label,0.670600061
randomly_wrong_30,STACAS,ASW_label/batch,0.897930026
randomly_wrong_30,STACAS,isolated_label_F1,0.826229508
randomly_wrong_30,STACAS,isolated_label_silhouette,0.565695364
randomly_wrong_30,STACAS,graph_conn,0.991407854
randomly_wrong_30,scDREAMER,NMI_cluster/label,0.456258552
randomly_wrong_30,scDREAMER,ARI_cluster/label,0.483263864
randomly_wrong_30,scDREAMER,ASW_label,0.525488588
randomly_wrong_30,scDREAMER,ASW_label/batch,0.876561014
randomly_wrong_30,scDREAMER,isolated_label_F1,0.184615385
randomly_wrong_30,scDREAMER,isolated_label_silhouette,0.541344257
randomly_wrong_30,scDREAMER,graph_conn,0.828526585
randomly_wrong_30,ItClust,NMI_cluster/label,0.497573078
randomly_wrong_30,ItClust,ARI_cluster/label,0.52937463
randomly_wrong_30,ItClust,ASW_label,0.651334657
randomly_wrong_30,ItClust,ASW_label/batch,0.499134504
randomly_wrong_30,ItClust,isolated_label_F1,0.208017335
randomly_wrong_30,ItClust,isolated_label_silhouette,0.55900547
randomly_wrong_30,ItClust,graph_conn,0.799642309
randomly_wrong_50,scANVI,NMI_cluster/label,0.938340115
randomly_wrong_50,scANVI,ARI_cluster/label,0.961483717
randomly_wrong_50,scANVI,ASW_label,0.607856847
randomly_wrong_50,scANVI,ASW_label/batch,0.911504856
randomly_wrong_50,scANVI,isolated_label_F1,0.203546646
randomly_wrong_50,scANVI,isolated_label_silhouette,0.585214084
randomly_wrong_50,scANVI,graph_conn,0.988397938
randomly_wrong_50,scGEN,NMI_cluster/label,0.784603823
randomly_wrong_50,scGEN,ARI_cluster/label,0.667953357
randomly_wrong_50,scGEN,ASW_label,0.543177312
randomly_wrong_50,scGEN,ASW_label/batch,0.945179429
randomly_wrong_50,scGEN,isolated_label_F1,0.357963875
randomly_wrong_50,scGEN,isolated_label_silhouette,0.562129129
randomly_wrong_50,scGEN,graph_conn,0.989584164
randomly_wrong_50,STACAS,NMI_cluster/label,0.961257179
randomly_wrong_50,STACAS,ARI_cluster/label,0.975336467
randomly_wrong_50,STACAS,ASW_label,0.663008628
randomly_wrong_50,STACAS,ASW_label/batch,0.897194708
randomly_wrong_50,STACAS,isolated_label_F1,0.803797468
randomly_wrong_50,STACAS,isolated_label_silhouette,0.57001013
randomly_wrong_50,STACAS,graph_conn,0.992084358
randomly_wrong_50,scDREAMER,NMI_cluster/label,0.234112497
randomly_wrong_50,scDREAMER,ARI_cluster/label,0.231770952
randomly_wrong_50,scDREAMER,ASW_label,0.502629667
randomly_wrong_50,scDREAMER,ASW_label/batch,0.883707018
randomly_wrong_50,scDREAMER,isolated_label_F1,0.083385976
randomly_wrong_50,scDREAMER,isolated_label_silhouette,0.493370765
randomly_wrong_50,scDREAMER,graph_conn,0.713560201
randomly_wrong_50,ItClust,NMI_cluster/label,0.223573156
randomly_wrong_50,ItClust,ARI_cluster/label,0.218251931
randomly_wrong_50,ItClust,ASW_label,0.48427352
randomly_wrong_50,ItClust,ASW_label/batch,0.670276606
randomly_wrong_50,ItClust,isolated_label_F1,0.056242011
randomly_wrong_50,ItClust,isolated_label_silhouette,0.423681864
randomly_wrong_50,ItClust,graph_conn,0.507199883
randomly_wrong_70,scANVI,NMI_cluster/label,0.930937989
randomly_wrong_70,scANVI,ARI_cluster/label,0.954228146
randomly_wrong_70,scANVI,ASW_label,0.593230562
randomly_wrong_70,scANVI,ASW_label/batch,0.90539127
randomly_wrong_70,scANVI,isolated_label_F1,0.187748608
randomly_wrong_70,scANVI,isolated_label_silhouette,0.554403893
randomly_wrong_70,scANVI,graph_conn,0.985156085
randomly_wrong_70,scGEN,NMI_cluster/label,0.814132705
randomly_wrong_70,scGEN,ARI_cluster/label,0.678105206
randomly_wrong_70,scGEN,ASW_label,0.538208917
randomly_wrong_70,scGEN,ASW_label/batch,0.950642179
randomly_wrong_70,scGEN,isolated_label_F1,0.198347107
randomly_wrong_70,scGEN,isolated_label_silhouette,0.561429442
randomly_wrong_70,scGEN,graph_conn,0.988343415
randomly_wrong_70,STACAS,NMI_cluster/label,0.960426633
randomly_wrong_70,STACAS,ARI_cluster/label,0.974680648
randomly_wrong_70,STACAS,ASW_label,0.659408822
randomly_wrong_70,STACAS,ASW_label/batch,0.898474955
randomly_wrong_70,STACAS,isolated_label_F1,0.82278481
randomly_wrong_70,STACAS,isolated_label_silhouette,0.571631213
randomly_wrong_70,STACAS,graph_conn,0.992847549
randomly_wrong_70,scDREAMER,NMI_cluster/label,0.078347317
randomly_wrong_70,scDREAMER,ARI_cluster/label,0.063933413
randomly_wrong_70,scDREAMER,ASW_label,0.490717149
randomly_wrong_70,scDREAMER,ASW_label/batch,0.883554735
randomly_wrong_70,scDREAMER,isolated_label_F1,0.034732272
randomly_wrong_70,scDREAMER,isolated_label_silhouette,0.47854774
randomly_wrong_70,scDREAMER,graph_conn,0.61862261
randomly_wrong_70,ItClust,NMI_cluster/label,0.067650515
randomly_wrong_70,ItClust,ARI_cluster/label,0.027633084
randomly_wrong_70,ItClust,ASW_label,0.444427846
randomly_wrong_70,ItClust,ASW_label/batch,0.765520206
randomly_wrong_70,ItClust,isolated_label_F1,0.050092764
randomly_wrong_70,ItClust,isolated_label_silhouette,0.427681017
randomly_wrong_70,ItClust,graph_conn,0.295233288
randomly_wrong_30,scANVI,kBET,0.430344743
randomly_wrong_30,scGEN,kBET,0.551097074
randomly_wrong_30,STACAS,kBET,0.325853674
randomly_wrong_30,scDREAMER,kBET,0.765502588
randomly_wrong_30,ItClust,kBET,0.577876829
randomly_wrong_50,scANVI,kBET,0.484277697
randomly_wrong_50,scGEN,kBET,0.372342463
randomly_wrong_50,STACAS,kBET,0.35040646
randomly_wrong_50,scDREAMER,kBET,0.628793594
randomly_wrong_50,ItClust,kBET,0.37492827
randomly_wrong_70,scANVI,kBET,0.508255381
randomly_wrong_70,scGEN,kBET,0.232268486
randomly_wrong_70,STACAS,kBET,0.335425222
randomly_wrong_70,scDREAMER,kBET,0.600140872
randomly_wrong_70,ItClust,kBET,0.239809276
randomly_wrong_30,scANVI,lisi_c,0.996747793
randomly_wrong_30,scGEN,lisi_c,0.988540703
randomly_wrong_30,STACAS,lisi_c,0.998416977
randomly_wrong_30,scDREAMER,lisi_c,0.909590329
randomly_wrong_30,ItClust,lisi_c,0.939710675
randomly_wrong_50,scANVI,lisi_c,0.99404775
randomly_wrong_50,scGEN,lisi_c,0.982507847
randomly_wrong_50,STACAS,lisi_c,0.998191532
randomly_wrong_50,scDREAMER,lisi_c,0.838619933
randomly_wrong_50,ItClust,lisi_c,0.823467317
randomly_wrong_70,scANVI,lisi_c,0.993031927
randomly_wrong_70,scGEN,lisi_c,0.983130919
randomly_wrong_70,STACAS,lisi_c,0.998155119
randomly_wrong_70,scDREAMER,lisi_c,0.770443852
randomly_wrong_70,ItClust,lisi_c,0.703932185
randomly_wrong_30,scANVI,lisi_b,0.217447954
randomly_wrong_30,scGEN,lisi_b,0.217114439
randomly_wrong_30,STACAS,lisi_b,0.221843864
randomly_wrong_30,scDREAMER,lisi_b,0.256677283
randomly_wrong_30,ItClust,lisi_b,0.261029826
randomly_wrong_50,scANVI,lisi_b,0.222840234
randomly_wrong_50,scGEN,lisi_b,0.199486948
randomly_wrong_50,STACAS,lisi_b,0.219353381
randomly_wrong_50,scDREAMER,lisi_b,0.259639028
randomly_wrong_50,ItClust,lisi_b,0.264856653
randomly_wrong_70,scANVI,lisi_b,0.226403204
randomly_wrong_70,scGEN,lisi_b,0.181123509
randomly_wrong_70,STACAS,lisi_b,0.217029563
randomly_wrong_70,scDREAMER,lisi_b,0.263699733
randomly_wrong_70,ItClust,lisi_b,0.266927887
randomly_wrong_30,scANVI,lisi_f1,0.357011247
randomly_wrong_30,scGEN,lisi_f1,0.35603292
randomly_wrong_30,STACAS,lisi_f1,0.363025138
randomly_wrong_30,scDREAMER,lisi_f1,0.400373245
randomly_wrong_30,ItClust,lisi_f1,0.408568735
randomly_wrong_50,scANVI,lisi_f1,0.364066104
randomly_wrong_50,scGEN,lisi_f1,0.331638502
randomly_wrong_50,STACAS,lisi_f1,0.359669175
randomly_wrong_50,scDREAMER,lisi_f1,0.396515707
randomly_wrong_50,ItClust,lisi_f1,0.400801238
randomly_wrong_70,scANVI,lisi_f1,0.368737302
randomly_wrong_70,scGEN,lisi_f1,0.30589211
randomly_wrong_70,STACAS,lisi_f1,0.356537031
randomly_wrong_70,scDREAMER,lisi_f1,0.392916111
randomly_wrong_70,ItClust,lisi_f1,0.387077677
randomly_wrong_30,scANVI,pos_rate,0.981552373
randomly_wrong_30,scGEN,pos_rate,0.963896772
randomly_wrong_30,STACAS,pos_rate,0.98795459
randomly_wrong_30,scDREAMER,pos_rate,0.653059204
randomly_wrong_30,ItClust,pos_rate,0.732525906
randomly_wrong_50,scANVI,pos_rate,0.9735331
randomly_wrong_50,scGEN,pos_rate,0.958319583
randomly_wrong_50,STACAS,pos_rate,0.987624579
randomly_wrong_50,scDREAMER,pos_rate,0.417035179
randomly_wrong_50,ItClust,pos_rate,0.409939938
randomly_wrong_70,scANVI,pos_rate,0.969836974
randomly_wrong_70,scGEN,pos_rate,0.964391789
randomly_wrong_70,STACAS,pos_rate,0.987261567
randomly_wrong_70,scDREAMER,pos_rate,0.216520362
randomly_wrong_70,ItClust,pos_rate,0.105603591
randomly_wrong_30,scANVI,truepos_rate,0.286383737
randomly_wrong_30,scGEN,truepos_rate,0.489076629
randomly_wrong_30,STACAS,truepos_rate,0.191538512
randomly_wrong_30,scDREAMER,truepos_rate,0.499207973
randomly_wrong_30,ItClust,truepos_rate,0.454458452
randomly_wrong_50,scANVI,truepos_rate,0.337205465
randomly_wrong_50,scGEN,truepos_rate,0.33852551
randomly_wrong_50,STACAS,truepos_rate,0.172892878
randomly_wrong_50,scDREAMER,truepos_rate,0.30499637
randomly_wrong_50,ItClust,truepos_rate,0.253283612
randomly_wrong_70,scANVI,truepos_rate,0.388027193
randomly_wrong_70,scGEN,truepos_rate,0.203088905
randomly_wrong_70,STACAS,truepos_rate,0.181737179
randomly_wrong_70,scDREAMER,truepos_rate,0.156425318
randomly_wrong_70,ItClust,truepos_rate,0.067157283